content,fecha_publicacion
@biden un verdadero presidente ; educado y razonable.  @lopezobrador_  humillacion tras humillacion    @brozoxmiswebs @CNNEE @nytimeses @proceso @senadomexicano @Mx_Diputados @El_Universal_Mx @heraldodemexico @El_Universal_Mx @XochitlGalvez,2023-11-18 19:18:22+00:00
"Biden entrega la presidencia de la APEC a Dina Boluarte en la clausura de la cumbre en San Francisco.
#Latinus #InformacionParaTi  
https://t.co/n3Xi186hJ7",2023-11-17 20:33:10+00:00
@XochitlGalvez Excelente fin de semana largo para nuestra proxima presidente.,2023-11-18 19:07:12+00:00
"@kioscomayor @feroropeza20 @XochitlGalvez @Claudiashein @Amalia_Escobar @BurrolaOnesimo @danilopolitico @fjespriella @JCerecer Para esas asesoria ,jajaja
Con eso sonaba Beltrones porque sabia que nunca podria ser Presidente
Pero uso las camaras parlamentarias para hacer los famosos grupos de moches entre priistas y panistas a nivel nacional y coronando con modelos de corrupcion del tipo operacion Zafiro",2023-11-18 19:06:26+00:00
@XochitlGalvez Porque lo quieres hacer que lo hace tu presidente favorito AMLO !!! Ten iniciativa y propuestas !!! COGUPTA cogupta COGUPTA COGUPTA,2023-11-18 19:05:08+00:00
"Hablan de porte y personalidad.
Ya me imagino a esta cosa @XochitlGalvez tratandose de poner a la altura del mandatario chino o de Biden.
Chulada de presidente que tenemos #AMLOLiderMundial https://t.co/PTOitdWiSs",2023-11-18 19:04:01+00:00
@PartidoMorenaMx Toda mi confianza y apoyo a @XochitlGalvez. @XochitlGalvez presidente de Mexico,2023-11-18 19:01:53+00:00
@rocionahle @XochitlGalvez No importa lo que digan tu ni eres de Veracruz... Xochitl presidente!,2023-11-18 18:56:46+00:00
"AMLO les puso a @XochitlGalvez y tambien a @STaboadaMx.
 Literal hacen lo que el presidente les diga. https://t.co/VgWEY1waY1",2023-11-18 18:43:59+00:00
"Conforme a la convocatoria correspondiente, el organo de gobierno de la coalicion ha determinado que @STaboadaMx logro el consenso unanime de los integrantes de esta instancia, convirtiendose en el precandidato a la Jefatura de Gobierno de la Ciudad de Mexico. 

Mi reconocimiento y felicitacion, vamos a trabajar unidos, con la firme conviccion de devolverle a la capital del pais la grandeza que merece. !Va por la Ciudad de Mexico!",2023-11-18 05:32:37+00:00
"@catrina_nortena @CarlosLoret @brozoxmiswebs @XochitlGalvez @roro_asesino Como dice nuestro presidente, 
esos pollos quieren maisz $$$",2023-11-18 18:39:49+00:00
@ZuritaCarpio @XochitlGalvez Que ofensa para el gremio de ingenieros que esta donita se atreva a decir que es ingenieria. Y todavia existen personas que la quieren de presidente.,2023-11-18 18:32:41+00:00
"@Milenio @XochitlGalvez Mmmm no tienes nada especial, ni inteligencia, ni carisma, ni simpatia, el presidente ni te escucha y cuando lo hace es para burlarse de la COGUPTA asi como nos reimos todos de sus babosadas. No llegaras muy lejos. Magana.",2023-11-18 18:30:51+00:00
"@rocionahle @XochitlGalvez Presidente piojo servidores piojos no esperaba menos el resultado de 10% capacidad 90% lealtad ""al movimiento"" el eterno candidato valiendo madres como siempre @lopezobrador_ CHTPM mejor con todo respeto claro",2023-11-18 18:28:37+00:00
"@ZuritaCarpio @XochitlGalvez Que kulera ahora embarra a toda las cientificas 
Que bueno que le dan publicidad para que se den cuenta de todas las tarugadas que dice 
Quien va a querer a un presidente que hecha cagad-a ??? 
Y que se siente la mama de los pollitos",2023-11-18 18:26:49+00:00
"@rocionahle @XochitlGalvez Cuanta gaso refina dos bocas? por que el sobre precio si el presidente decia que esas mamadas eran por raterias? porque no mejor compites por tu cochinero de estado en vez de querer joder al pueblo veracruzano, porque no admites que eres candidata impuesta al dedazo del mandamas",2023-11-18 18:06:18+00:00
" | Durante su viaje a #Veracruz, la candidata presidencial @XochitlGalvez, aseguro: ""Yo soy el dolor de cabeza del presidente"".

Afirmo que @LopezObrador_ ""hara todo por no dejarla pasar"".

#XochitlGalvez
#LopezObrador | #AMLO
#FrenteAmplioPorMexico
https://t.co/nn8yumLfZM",2023-11-18 18:06:06+00:00
"@ZuritaCarpio @XochitlGalvez Ni siquiera sabe hablar y quiere ser presidente, por favor, ni en suenos",2023-11-18 17:55:59+00:00
@xX_DarkAdria_Xx @XochitlGalvez @m_ebrard Y esa chingadera quiere ser presidente de Mexico ,2023-11-18 17:50:11+00:00
"Soy el dolor de cabeza del presidente, senala Xochitl Galvez | El Universal.    @XochitlGalvez para el presidente eres el  bufon del proceso electoral , solo sirves para hacer reir y ver estupideces  https://t.co/vyGJV0QTHC",2023-11-18 17:45:38+00:00
"@LouisSvarg @XochitlGalvez Dice la #MochitlGalvez que a nosotros nos pagan por golpearla

 ?Cuanto gastaran ellos por golpear diariamente a nuestro #Presidente @lopezobrador_ ?

...?8 Millones diarios?

NOOOOO!!!!

FACIL DIEZ MILLONES DE DOLARES DIARIOS!!!!!",2023-11-18 17:41:47+00:00
"@christianisassi @emedranos @EmilioVallejoRL @XochitlGalvez No, no esta bien, porque es el presidente de Mexico y queremos verlo como lo que pregona en Mexico.",2023-11-18 17:40:49+00:00
@SUAREZDEJALISCO @MovCiudadanoMX @PartidoMorenaMx Exactamente lo mismo puede decir @samuel_garcias de @XochitlGalvez porque de hecho a Xochitl si la puso el presidente sabiendo que era la rival mas debil. https://t.co/2YSuC3f297,2023-11-18 17:37:46+00:00
"@rocionahle @XochitlGalvez Y el fraude de selgamex , tu aifa que esta vacio y ni si quiera vuela de ahi tu presidente y tu tren y todas sus obras sobre pasa el presupuesto y las ignagura sin estar listas",2023-11-18 17:34:40+00:00
"@ofic_fernando @LuisChazaroMX @XochitlGalvez Fenomeno inflado por bots?

Te cuento, en junio fui secretaria de casilla en edomex, tu glorioso partido del cual emana el monstruo que tenemos como ""presidente"" tuvo dos votos, si DOS votos, asi que no s ehagan los interesantes ustedes los prdistas,  dos votos .",2023-11-18 17:31:23+00:00
"@rocionahle @XochitlGalvez Jajajaja lo dice quien construyo una refineria que aun no refina, con un sobre costo excesivo y que favorecio amigos familiares y compadres con los contratos sin licitacion, el cinismo es la bandera de la putrefaccion de cuarta que encabeza el diminuto presidente @lopezob",2023-11-18 17:30:18+00:00
"@rocionahle @XochitlGalvez ?Y los negocios de los hijos del presidente que han sido ""al amparo del poder"" tambien los va a denunciar o ahi no aplica?",2023-11-18 17:26:01+00:00
@rocionahle @XochitlGalvez A sobrecosto e inaugurada sin refinar ni un solo barril. Me quedo con la idea inteligente de no continuar con la construccion de una refineria que solo generaria perdidas. Lo unico para lo que sirve la 4T es para robar a manos llenas con el visto bueno del presidente.,2023-11-18 17:24:44+00:00
"@LouisSvarg  ?Esto es parte de los 8 millones de pesos que diariamente se invierten por parte de nuestro #Presidente para golpear a @XochitlGalvez ? 

#OposicionMasPendejaQueHaExistido https://t.co/y37yLM12yY",2023-11-18 17:24:36+00:00
@JJDiazMachuca @XochitlGalvez @raulflorescoy Puras promesas como dijeron que se iban si ganaba el senor presidente Lopez Obrador  son mitomanos como su candidata ,2023-11-18 17:17:40+00:00
"Durante su viaje a #Veracruz, @XochitlGalvez  aseguro: ""Yo soy el dolor de cabeza del presidente""

La candidata a la presidencia, afirmo que #AMLO ""hara todo por no dejarla pasar""
https://t.co/KPI5OpohAS https://t.co/RGXn9IIRa1",2023-11-18 17:16:37+00:00
"@EmilioAlvarezI @XochitlGalvez No mames HIPOCRITA, la esperanza del pueblo, la verdadera ESPERANZA, tardo en llegar, pero llego, y llego de la mano del mejor Presidente de la historia moderna de Mexico, de la mano de Andres Manuel Lopez Obrador, asi con todas sus letras. Piensan confundir al pueblo, hipocritas",2023-11-18 17:14:37+00:00
"@zaulkoren @XochitlGalvez Que pena que ni leer bien o sumar sepa y quiere ser presidente?despues de los expresidentes prianistas ineptos, tontos y corruptos, cualquiera quiere ser presidenteque bueno que tenemos a un hombre culto, sabiondo, con voluntad, con teson para levantar a Mexico, VIVA AMLO!",2023-11-18 17:14:21+00:00
@SocCivilMx @SheilaMMSG @XochitlGalvez #xochitl presidente fuera chairos ineptos de la 4T fuera de palacio nacional el payaso estrella de la mananera,2023-11-18 17:13:42+00:00
@ZuritaCarpio @XochitlGalvez Y el pendejo de tu presidente como habla?,2023-11-18 17:09:59+00:00
"@JTrianaT @XochitlGalvez @mauriciotabe La cuarta es una mafia de calumniadores, perseguidores, deshonestos , llorones, pegan y esconden la mano, manosos, ignorantes, lambisconeria barata con el corrupto de su presidente",2023-11-18 17:07:11+00:00
@LillyTellez @Claudiashein Ojala sea tan feliz como ella desee y deje que Mexico crezca... con otra Presidente. (@XochitlGalvez),2023-11-18 16:59:58+00:00
"@rturrent @290860narvarte @XochitlGalvez Lopez no es presidente. La mananera es un espectaculo para imbeciles.

Y esta va por usted, que  CHASPM @lopezobrador_",2023-11-18 16:59:13+00:00
"@rocionahle @XochitlGalvez Corrupta, cuanto te haz quedado de guardado para tu campana, tramposa. el dinero de nosotros, no de tu bolsillo, ni del inepto presidente. Refineria que no refina nada",2023-11-18 16:52:06+00:00
@IdeasLibres23 @Olmooooooo @lsampayo @luzelenachavez8 @XochitlGalvez @OscarAthie Tu si? Tu sabes mas que el Presidente?,2023-11-18 16:51:50+00:00
@rocionahle @XochitlGalvez Quiero ver en que se gastaron mi dinero peso a peso no porque me diga el gobierno o el presidente es verdad la verdad la vere en los numeros y los papeles y los vienes tangibles y visibles,2023-11-18 16:46:27+00:00
@rocionahle @XochitlGalvez Ya tendremos la gasolina a 10 pesos como dijo nuestro presidente,2023-11-18 16:45:38+00:00
"Xochitl Galvez (@XochitlGalvez) , critico  la terna de tres mujeres que propuso el presidente Lopez Obrador (@lopezobrador_) al Senado para sustituir al ministro Arturo Zaldivar. 

https://t.co/27609rZR3l",2023-11-18 16:45:28+00:00
"Toda la familia busca fuero, saben que @XochitlGalvez sera la proxima presidente y que tarde o temprano ellos van a tener que rendir cuentas, ojala y las fiscalias mexicanas sean mas aplicadas que las de los E.E.U.U. que ya deben llevar un tramo avanzado",2023-11-18 16:32:12+00:00
" ""Pepin"" el hermano de AMLO, anuncio que buscara un escano en el Senado en el proceso electoral de 2024.
https://t.co/vMFvSOST6a",2023-11-18 14:45:00+00:00
"@rocionahle @XochitlGalvez Y su merito tiene, tu de secretaria de energia fuiste una cagad4, vas a pasar a la historia como el peor miembro de gabinete de cualquier presidente de Mexico, no tienes verguenza.",2023-11-18 16:31:53+00:00
"@Eltraviesoarce5 @El_Universal_Mx Toda la familia busca fuero, saben que la proxima presidente sera @XochitlGalvez y quieren blindarse por toda la corrupcion descarada que ha tenido el gobierno de obrador y que incluye a familiares y amigos",2023-11-18 16:29:50+00:00
@rocionahle @XochitlGalvez Tiraron el dinero del pueblo en una refineria con sobre costo y no refina. Le quitaron la salud al pueblo por un capricho de un presidente inepto y corrupto.,2023-11-18 16:29:23+00:00
"@Amadoelquelolea @XochitlGalvez Estoy de acuerdo y a favor de Xochitl Galvez, pero considero q el presidente esta dando pasos precisos, como con la suprema corte, y eso me da la terrible impresion, q Xochitl, solo esta sirviendo, para q se crea q hay oposicion. Y distraer votos. NO QUIERO COMUNISMO PARA MEXICO.",2023-11-18 16:28:46+00:00
"@ZuritaCarpio @XochitlGalvez ?""Plagean"", plantean? Seria bueno saber que quiso decir, para no variar la ingeniera: ""La aipad. La aipad. Me cortaron el cable"".
Hay que conseguirle un traductor, asi como el del Mariguano Fox:"" Lo que el presidente quiso decir..."". Se llamaba Ruben Aguilar si mal no estoy. https://t.co/4zQWWSQtJp",2023-11-18 16:27:32+00:00
"@EmilioVallejoRL @XochitlGalvez Jajaja,  OyeS tu ignorante Emilio, ?NO TE SUBE EL AGUA AL TINACO? o eres muy pen_burro? NUNCA EN ESTE PAIS UNA BOTARGA GELATINOSA PODRA SER PRESIDENTE TAz PERO BIEN mariguas.
@alvaro_delgado 
@ArturoRomeroL1 
@NachoRgz",2023-11-18 16:25:07+00:00
"@rocionahle @XochitlGalvez Administrador todos los de la 4T administran para robar no  sea tonta cree que tosos los los mexicanos sonos como ustedes  XOCHITL  vendio gelatinas pero es una persona  estudiada profesionista , preparada capas de llevar a Mexico bien administrado y no como presidente el ",2023-11-18 16:23:55+00:00
@Inteligente001 @samuel_garcias Pero segun que el cacas lo amenazo con meterlo al bote sino competia para presidente para que le quite votos a @XochitlGalvez y asi la CHICALCAS facil gane la presidencia,2023-11-18 16:23:48+00:00
"@XochitlGalvez @SocCivilMx 

Iztapalapa ha sido un bastion de morena, desde el lamentable episodio de ""Juanito"" donde el presidente exhibio su falta total de respeto por las leyes y la democracia. 
Impuso a Brugada y dos veces mas 
Votan casi 1.5 mill.  
Solo migajas por casi 1/4 de siglo",2023-11-18 16:22:26+00:00
"@Olmooooooo @EC0008 @lsampayo @luzelenachavez8 @XochitlGalvez @OscarAthie En resumen: no tienes ni un dato que compartir. Solo repites como borrego "" vean la mananera ahi el presidente informa todo"" ... se entiende, eres de los que saben poco de casi nada.",2023-11-18 16:18:57+00:00
"""Yo soy el dolor de cabeza del Presidente"": Xochitl Galvez

La coordinadora del Frente Amplio por Mexico llama a respetar la Constitucion durante su visita a Veracruz
https://t.co/QL6M6dkELf
#Nacional #AMLO @XochitlGalvez",2023-11-18 16:13:19+00:00
"@ZuritaCarpio @XochitlGalvez Es como decir gentes o pudistes, es decir, la forma de hablar del presidente que representa un mal manejo del lenguaje pero que segun el lo acerca al pueblo. Piensale mejor porque segun Uds ese tipo de cosas los hacen mejores para el pueblo.",2023-11-18 16:12:17+00:00
"!Que enorme diferencia!
Cuando un presidente representa a una nacion orgullosa de su nacionalidad y como digno representante de su pueblo, obtiene el respeto de sus vecinos y no es visto como un arrastrado a quien se le da ordenes. @lopezobrador_ 
!Grande AMLO!    @XochitlGalvez https://t.co/VDhycnuH2J",2023-11-18 16:06:35+00:00
@XochitlGalvez Ya lo organizara CLAUDIA en 2024 como presidente de Mexico!,2023-11-18 16:04:59+00:00
"@_Leon_MX @XochitlGalvez No puedes criticar al Presidente, cuando tienes a esta dona haciendo el ridiculo asi  https://t.co/wO4yFKExfR",2023-11-18 16:04:18+00:00
"@acostanaranjo Ya no les puede seguir dando consejos  el presidente AMLO, no hay propuestas ni ideas. Al basurero de la historia!! @XochitlGalvez https://t.co/ZCbbIyznfV",2023-11-18 16:01:29+00:00
"@PartidoMorenaMx Claro, confio mas en @XochitlGalvez , Claudia es una copia mal he ha del presidente y solo hay que ver que paso en Tlalpan cuando fue alcandeza y su mal funcion como jefa de gobierno en la CDMX.
Si falta de empatia y su mal proceder en los casos del metro,la hacen no confiable.",2023-11-18 16:01:19+00:00
"@rocionahle @XochitlGalvez QUIENES VENDEMOS GELATINAS HACEMOS DINERO ASI COMO USTEDES LAS FLOJAS QUE HACEN DINERO ADULANDO AL PRESIDENTE EN TURNO, ROCIO NAHLE LAMBISCONA Y PERDERAS VERACRUZ JAJAJAJAJA JAJAJAJAJA YA SE VAN #XochiltGalvezPresidenta2024",2023-11-18 16:00:46+00:00
"Los que apoyan al PRIAN y a CoxhitlGalvez @XochitlGalvez se conforman con que el presidente salga bien en las fotos aunque sean unos corruptos y vendepatrias, se emocionan con las apariencias, pobres tontos.",2023-11-18 15:54:35+00:00
"@marcelotorresc @XochitlGalvez Presidente diras 
La presidente Clau",2023-11-18 15:51:39+00:00
"@JTrianaT @XochitlGalvez @mauriciotabe Pues casi todos los politicos dan asco 
Solo apoyo a mi Presidente Lopez Obrador!!!",2023-11-18 15:46:05+00:00
"@AlexMonroy4e @XochitlGalvez Jajajaja  Jojojo  para ser presidente se necesita madera y esta senora si tiene madera pero de comediante, jajajaja ",2023-11-18 15:32:40+00:00
@XochitlGalvez Cuando nuestro presidente nos miro a los ojos. https://t.co/vziQKHupZr,2023-11-18 15:31:28+00:00
"@rocionahle @XochitlGalvez Que tiene que ver @Xochitl2024 con el trabajo de otro Presidente? Sera que tratas de justificar el desvio y robo de los recursos publicos, en la refineria de dos Bocas? Tratas de desviar la atencion de tus robos y de tus amigos ladrones. Basta de enganos @rocionahle viva Mexico!",2023-11-18 15:30:59+00:00
"@rocionahle @XochitlGalvez Unos bardas y otros montones de acero, lo que tienen en comun es que ninguna produce  gasolina  pero bueno el chiste es hacer la publicidad al presidente !!!",2023-11-18 15:27:16+00:00
"@ZuritaCarpio @DulceVanniah @XochitlGalvez Me encanta la hipocresia de estos impresentables, berrean tanto eso de que el presidente ""Polariza"" y ahora esta ceporra enmarca en una contienda estupida a la ingieneria con la ciencia. Como si las dos materias fuesen antagonicas.",2023-11-18 15:26:24+00:00
"Hace meses el Presidente @lopezobrador_ les dijo que el prian buscaba imponer a @STaboadaMx y dijeron que no, y miren lo que son las cosas.  Le inventaron una candidatura a #BotargaBrutaYCogupta @XochitlGalvez para sacarla de la contienda de la CDMX...",2023-11-18 15:18:38+00:00
@J_Mendoza8 @XochitlGalvez @FelipeCalderon Que votaron por Morena. El mas corrupto y mentiroso presidente que haya tenido Mexico: https://t.co/4V4gBpd2kT,2023-11-18 15:17:52+00:00
@rocionahle @XochitlGalvez vamos Rocio con todo  no hay que permitir que esta sra Cochitl hable por hablar burlandose de lo que mi presidente AMLO ha logrado con amor y esfuerzo,2023-11-18 15:13:07+00:00
"@SocCivilMx @XochitlGalvez Vamos con XOCHITL GALVEZ PRESIDENTE, por nuestra libertad y el Estado de Derecho. ESPERANZA de Mexico.",2023-11-18 15:00:16+00:00
@ClaraBrugadaM @XochitlGalvez Ahora escribeme lo mismo al pendejo del presidente y a su momia candidata,2023-11-18 14:53:03+00:00
"@rocionahle @XochitlGalvez Pura bobada, solo le dijeron al Presidente lo que queria oir, no refina ni maaadddd",2023-11-18 14:44:35+00:00
@rocionahle @XochitlGalvez SENORA SI TUVIERA DIGNIDAD NI LADRARIA PORQUE A SIDO LA PEOR SECRETARIA QUE A TENIDO MEXICO . APARTE DE SER UNA GRAN . LA SENORA XOCHITL ES UNA GRAN PERSONA Y SERA NUESTRA PROXIMO PRESIDENTE DE LA REPUBLICA  https://t.co/7oYq3tz9Gj,2023-11-18 14:42:21+00:00
"@XochitlGalvez Ya solo les falto la rosa blanca y el viento De la Rosa de Guadalupe, porque solo un milagro la pone de presidente.
Por cierto, en el otro lado si tiene millones y millones muchos millones, pero se los reparte a la gente de abajo, no entre los presidentes y sus subordinados.",2023-11-18 14:41:57+00:00
"@kahoca Haste cuando vamos a seguir permitiendo estas PENDEJADAS DEL PRESIDENTE?? Difundan por favor  Asi como han exhibido el patrimonio de Loret pero el de los militares pone en riesgo su vida , el chiste se cuenta solo Difundan por favor @XochitlGalvez @CarlosLoret @ryo_hermoso",2023-11-18 14:39:05+00:00
"@ClaraBrugadaM @XochitlGalvez Y que te preocupa?
Que otros hagan lo que tu nunca hiciste?
Pues mira nena. Tener empatia y saber curar las heridas, sana.  XOCHITL PRESIDENTE  VIVIO CON MUCHAS CARENCIAS EN IXTAPALAPA. ELLA SABE LO QUE NECESITAN. TU NO HAS CARECIDO DE NADA, ENTONCES NO SABES NADA.",2023-11-18 14:37:06+00:00
"@xavy_hively @XochitlGalvez Y ella cree que tiene por ofrecer algo mejor que el presidente AMLO? Cuando no quieren autorizar las leyes a favor del pueblo, jajajaja mas pen-deja no se puede ser, es costal de memes y burlas..",2023-11-18 14:32:31+00:00
"Se sabe, la clase politica actual y mi , estan pal'perro.

Asi como esta nuestro pais, como me gustaria ver mas personas entronas como @SandraCuevas_ ejerciendo como alcaldes, gobernadores, presidente, legisladores, jueces, magistrados, policias o militares.
At'n @XochitlGalvez",2023-11-18 14:28:21+00:00
"@XovenesXingones @XochitlGalvez @Xochitl2024 El presidente les hace su campana, les pone sus apodos, los infla y los desinfla ""Senora X""",2023-11-18 14:17:52+00:00
"@XochitlGalvez Miedo me daria pensar fueras presidente , naaaa ni en mi peor pesadilla, imposible !",2023-11-18 14:17:24+00:00
"@ClaraBrugadaM @XochitlGalvez Y que los de morena no hacen exactamente lo mismo? y por ello estamos como estamos en este pais semi destruido por el peor presidente de su historia, gasta todo en hacer politiqueria, como el mismo le llama.",2023-11-18 14:16:25+00:00
@revistapolemon @XochitlGalvez Al menos no son con el Narco como el Presidente ahaja,2023-11-18 14:02:26+00:00
"@MonicaToledoCa1 Lo pusieron ahi por chaparro burra esta igual que la @XochitlGalvez no das una, no necesito a un presidente en primera fila, nuestro presidente AMLO @lopezobrador_ se hermoso en donde lo pongas, te amo mi presidente",2023-11-18 13:54:07+00:00
@rturrent @290860narvarte @XochitlGalvez Defendiendo a lo fanatico. Xochitl tenia orden judicial para presentar su derecho de replica en Palacio en el mismo lugar donde el presidente mintio. Pregunta seria ?Lord molecula es periodista?,2023-11-18 13:53:48+00:00
"@Xochitl2024 @XochitlGalvez Sin frutsis, ni tortas, ni comprados...
XOCHITL PRESIDENTE!!!",2023-11-18 13:52:12+00:00
@Xochitl2024 @XochitlGalvez XOCHITL PRESIDENTE!!,2023-11-18 13:51:11+00:00
"@ClaraBrugadaM @XochitlGalvez @Claudiashein Oiga con que boca u calidad moral puede hablar de la proxima presidentes @XochitlGalvez, ella si es una mujer interesada en Mexico, no es un titere del ignorante presidente como lo es usted y la otra mentirosa de @Claudiashein",2023-11-18 13:49:25+00:00
"@amemiya_kenichi @PartidoMorenaMx @XochitlGalvez @lopezobrador_ Ya dejen de hablar pendejadas. Y reconozcan que hemos tenido el mejor presidente  en la historia de Mexico,  #LasMananerasMuyBuenas AMLO es el que esta recuperando la dignidad de Mexico  porque con tanto ratero corrupto nadie en el extranjero nos podia ver , lavate el hocico  cua",2023-11-18 13:46:05+00:00
"@XochitlGalvez Porque te aceptan tres , ya dices Miles , no mientas , no voy a votar por ti al igual que millones , tu no vas a ser presidente de este pais",2023-11-18 13:44:42+00:00
"@PollsMX_ @MxElige @Claudiashein @XochitlGalvez @samuel_garcias Con las pendejadas que hace la senora x y con la ineptitud que tiene esta encuesta esta truqeada, ademas quien quisiera a esta najayota de presidente si al final nos endeudaria mas de lo que nos dejaron...",2023-11-18 13:36:53+00:00
"@XochitlGalvez No por decir cada 3 segundos una groseria seras mejor presidente, mal hablada",2023-11-18 13:33:58+00:00
"@makdavicho1974 @XochitlGalvez Pobre botarga no se me eduts un peso para criticar y ecoressr que es lo peor de la opocision.
Siento torpe y corrupta no se necesita mas que solo dejarla hablar para que ella misma se autodestruya.
A poco cree que en verdad es una oponente que puede llegar a ser presidente?
Ilusa",2023-11-18 13:23:49+00:00
"@XochitlGalvez Y la pendeja sigue atacando a sheinbaun y al presidente y ellos ni la pelan la botaga es un cero a la izquierda y no merece ninguna mencion por parte de el presidente y Claudia sheinbaun!
Que clase de gente escucha a esta ignorante?",2023-11-18 13:14:53+00:00
"@EmmaRincon @XochitlGalvez Lopez Obrador es el presidente mas de derecha en los ultimos 50 anos, mas que Fox y su gabinete del Yunque.",2023-11-18 13:14:27+00:00
@ClaraBrugadaM @XochitlGalvez Ojala tenga sustento de lo que dice el presidente Andres Manuel Lopez Obrador no es de este tipo de politicos porque no creo un sistema de ahorro y cuidado del agua la ING. Xochitl cuando fue delegada.,2023-11-18 12:53:24+00:00
@SocCivilMx @XochitlGalvez Viva la 4@T es un honor estar con Obrador el mejor presidente de Mexico,2023-11-18 12:42:57+00:00
"@Yayiss_Yayisss @XochitlGalvez Xochilth  me simpatizas demasiado, como todas las mujeres emprendedoras del Pais, hace muchos anos una persona que rompio con el presidente, fue asesinado en la  frontera ,y pido a Jesus de las Maravillas, te cuide y proteja, y sobre todo no confies en el Ejercito  son traidores",2023-11-18 12:38:28+00:00
"@XochitlGalvez Mamandote las palabras de nuestro Presidente.
Te falta un chingo para ser presidenta.",2023-11-18 12:27:55+00:00
"@XochitlGalvez Tienes razon, lela Galvez.  LA PROXIMA PRESIDENTE VA A SER CLAUDIA!!!",2023-11-18 12:05:04+00:00
"@ClaraBrugadaM @XochitlGalvez @XochitlGalvez ojala realmente haya un cambio, por el bien de nuestra sociedad/pais.
@ClaraBrugadaM es solo otra marioneta mas del pseudo presidente en turno.",2023-11-18 12:04:00+00:00
"@XochitlGalvez Copiona, no que solo a los muy muy pobres? Amiga, ni en tu sueno mas loco te le pareceras al mejor presidente en la historia ... AMLO",2023-11-18 12:02:58+00:00
@ClaraBrugadaM @XochitlGalvez Esos dos puntos enviaselos a la dirigencia de Morena para que se lo hagan llegar a todos sus candidatos y a tu presidente.,2023-11-18 12:01:11+00:00
"@makdavicho1974 @XochitlGalvez Jajajaja Jajajaja!! Pobre endeja ya parece que mi PRESIDENTE, va ha gastar en tu estupida persona!!",2023-11-18 10:51:35+00:00
".@XochitlGalvez se la pasa aclarando sus torpezas todos los dias. Denosto al @PRI_Nacional y a su presidente @alitomorenoc. ?Como puede la militancia priista soportar a una candidata tan pueril? Tiene un alto rechazo personal y terminara traicionandolos.
 https://t.co/utoHC1m098",2023-11-18 10:23:14+00:00
"@ClaraBrugadaM @XochitlGalvez @Claudiashein El CO al que tu presidente abraza, es el que tiene Guanajuato como esta, la inseguridad deriva del CO, el gobierno federal es el responsable de enfrentarlo, pero ""abrazos a los delincuentes"" y en los estados de oposicion ""hagan lo que quieran"" es la instruccion de AMLO",2023-11-18 08:31:32+00:00
"@XochitlGalvez El partido @AccionNacional y @XochitlGalvez  nos esta dando la espalda con #YoPorLas40Horas  el presidente de la jucopo Jorge Romero esta tratando a toda costa no pasar la iniciativa al pleno, pero no se preocupe que nosotros en 2024, haremos lo mismo en las urnas",2023-11-18 08:30:43+00:00
"@PartidoMorenaMx Claro @XochitlGalvez presidente 

Vota #FAM

Vota Unidad 

Todo #FAM 

ESTAMOS UNIDOS MEXICANOS 

Vamos a sacarnos a estos zanganos de aqui. 

Ella es todo lo que necesitamos.",2023-11-18 07:33:27+00:00
"@XochitlGalvez Si sabe que el problema del agua de Iztapalapa no es por morena o los gobiernos, sino de la misma poblacion que gastaba agua y agua a desmedida y hoy padecen las consecuencias, usted solo llevar a una pipa no se quedara de presidente "" botarga""",2023-11-18 07:31:37+00:00
@XochitlGalvez Por eso Mexico nunca cambiara por que en politicos como esta ponen se confiesa en alguien que es corrupto y creen que va a ser una buena presidente,2023-11-18 07:29:25+00:00
"@alvaro_delgado @alitomorenoc @XochitlGalvez Y del PAN y del PRD.
Es como el Presidente: Origen priista, fundador del PRD y despues del Morena, y parece que va de regreso al origen tricolor.
Es el aquelarre.",2023-11-18 07:29:19+00:00
@YasItalian @XochitlGalvez Esta es la verdaders Presidente https://t.co/fqgjnNIt6w,2023-11-18 07:06:25+00:00
"@XochitlGalvez Senora Xochitl Galvez Gelatinas, baje de su nube, es una verdadera verguenza que haga ver al Pais que tenemos a una candidata presidencial de oposicion tan TORPE y que no sepa contestar pidiendole que le diga que decir al presidente del partido del PAN  https://t.co/bNnjZ51FWE",2023-11-18 07:05:13+00:00
"@normazzt @CualquieraMujer @EmmaRincon @XochitlGalvez @EVerastegui NO tiene idea de como Gobernar no puedes tener a un improvisado como presidente, y es ecageradamete cerrado ya vemos como estamos con unpresidente que no permite ideas que no son las suyas",2023-11-18 06:58:52+00:00
@chemaespueblo @XochitlGalvez Fui a votar para la eleccion de presidente nacional de @AccionNacional en 2015: en la casilla me entere que ya no era parte del padron.,2023-11-18 06:47:17+00:00
@guruchuirer @XochitlGalvez la primera mujer presidente de Mexico,2023-11-18 06:20:43+00:00
"@nigromante_62 @XochitlGalvez Ahora se quieren deslindar de lo que formaron.

La CDMX lleva gobernada por ""la izquierda"" que muchos son derecha disfrazada, empezando por el presidente, desde 1997",2023-11-18 06:10:10+00:00
"@NuevaLuna23 @LindaHe89228996 @XochitlGalvez Yo creo que suena con ser presidente, Lunita.

Pobrecillo.",2023-11-18 06:02:39+00:00
