content,fecha_publicacion
"Infeliz payaso de crucero @samuel_garcias te doy mi palabra que hare viral en todo el mundo la marranada que le hiciste a las personas de Nuevo Leon. NUNCA SERAS PRESIDENTE
https://t.co/idHgyOZXq8",2023-11-16 02:24:25+00:00
@joseangelgtz @samuel_garcias Y quiere ser Presidente!,2023-11-16 02:09:37+00:00
"@MaffiaDelPoder @samuel_garcias Ni lo hara,Mexico carece de estado de derecho y @lopezobrador_ intenta aplicar un sistema economico socialista,quien en su sano juicio va a invertir en un pais gobernado por el narco y donde su incompetente presidente dice :""abrazos,no balazos"" y diario hay mas 100 muertos?. https://t.co/rr9bGrYJu5",2023-11-16 01:53:55+00:00
"@samuel_garcias @CiroGomezL Por mi pinchetragamierda, te puedes ir con NEFASTITO el Presidente Pequenito, a su rancho en Palenque, o sea, a La Chingada.
X me pide rectificar: La Chingada es el nombre del rancho de AMLO.",2023-11-16 01:46:59+00:00
"@samuel_garcias @CiroGomezL Tu vision es nunca acabar lo que se empieza, imagina el pais que quieres, lo peor que te ha pasado en tu vida es levantarte temprano para ir a jugar golf, en tu perra vida vas a ser presidente, estamos jodidos pero tampoco jodidos y desesperados.",2023-11-16 01:39:53+00:00
"@samuel_garcias No te conociamos  ahora que sabemos la clase de gente que eres 
No ganas ni de presidente de ti colonia",2023-11-16 01:36:35+00:00
"@Amadoelquelolea @samuel_garcias Este quiere ser presidente de nuestro pais ????? Jajajajaja. Hay muchos votantes que no tienen idea de la trascendencia de su voto, pero no creo que se atrevan a votar por este individuo !!!!!",2023-11-16 01:30:55+00:00
"Y sigue @samuel_garcias chingando a los trabajadores de #NL, al solo dispersar el 50% de los recursos, ?y quiere ser presidente este #insensible? https://t.co/SuPuYAA3HD",2023-11-16 01:17:51+00:00
@gog_antonio @samuel_garcias Ya se quiere lanzar de presidente y el tema de Debhani ,2023-11-16 01:16:36+00:00
"@Reforma Y asi quiere ser presidente @samuel_garcias imaginense los chantajes que haria desde palacio. Y aparte, dejaria a todo Mexico sin agua y con cortes por estado, ya que de replicar lo que hace en New New Lion , pues alli esta. Que Mexico abra los ojos con este tipo.",2023-11-16 00:31:53+00:00
"@JJDiazMachuca @XochitlGalvez @Claudiashein @samuel_garcias Cancelen las elecciones, ya se decidio al proximo presidente de Mexico!",2023-11-16 00:25:04+00:00
"@samuel_garcias @CiroGomezL Tu rostro refleja ya tu coraje, por aceptar esta candidatura de tu presidente, por que la 4T no esta tras el gobierno de Nuevo Leon, mas sin embargo va contra el gobierno de @EnriqueAlfaroR de Jalisco, y son del mismo partido @MovCiudadanoMX",2023-11-16 00:11:25+00:00
"Ahora @samuel_garcias le bloquea el pago a trabajadores en NL! 
Y lo quieren de presidente?!",2023-11-16 00:05:05+00:00
?Que pex con @samuel_garcias y sus venganzas? https://t.co/RXFZ1gepzn,2023-11-15 19:31:42+00:00
"@AleCuevasMoran @JTrianaT @samuel_garcias No puedes ni con los baches.
Y quiere ser presidente chamaco Penndejo",2023-11-16 00:04:58+00:00
@samuel_garcias Tu no seras presidente,2023-11-16 00:02:38+00:00
"@samuel_garcias @CiroGomezL Por cierto que te pareces un chingo a Javier Milei, y eres igual de punetas que el.

La unica diferencia es que Mileil si tiene un chance real de ser presidente. https://t.co/caO1BCCWQU",2023-11-15 23:59:07+00:00
"@samuel_garcias   
Y asi quiere ser presidente?
Pero esta amparado el muy pu.tin",2023-11-15 23:57:37+00:00
"Muy lamentablemente como esta incrementandose la violencia e inseguridad en Nuevo Leon.

Ahora, aparecieron 8 bolsas con restos humanos, pero el gobernador anda haciendole el trabajo sucio a morena.",2023-11-15 21:52:47+00:00
"@samuel_garcias @CiroGomezL Eres un pobre estupido, complice de Lopez Obrador,eres un gobernador incopetente,estas en ese cargo por TU MUJER que es influencer,y crees que con exponer a tu hija y d nuevo con la ayuda d Mariana seras presidente,lo unico que demuestras es que eres el pelele de Lopez Obrador ",2023-11-15 23:50:34+00:00
"@Sandra_Romandia @Thymocrat @samuel_garcias @CiroGomezL @XochitlGalvez @PartidoMorenaMx Utiliza a su mujer abnegada con los ninos , es un oportunista y creanme hay jovenes y mujeres emprendedoras que lo ven como el proximo presidente .. Dios mio libranos de este escuincle",2023-11-15 23:47:14+00:00
"@OSWALDORIOSM @samuel_garcias Que no se te olvide que a la primera que puso el presidente fue a @XochitlGalvez pero son todo lo que se debe esperar de un votante de derecha, estupidos , ignorantes y arrogantes. https://t.co/LNOrAZpHpM",2023-11-15 23:38:41+00:00
@samuel_garcias Como dice tu lider Dante delgado que la lucha en el 2024 sera contra el pasado.. quien sabe que quiso decir pero el mismo Dante eso representa y hasta en prision estuvo por corrupto . No creo que caigamos tan bajo de tener un presidente como tu ...,2023-11-15 23:37:53+00:00
@samuel_garcias No exageres fosfo. Fue tu papa el presidente AMLO el que te rescato. Dale gracias a Dios y a el que te apoyo para sacar adelante lo del agua. Total no te quiere el pueblo.,2023-11-15 22:55:52+00:00
"@PRI_Nacional @samuel_garcias Viva Samuel, presidente presidente",2023-11-15 22:34:33+00:00
"@samuel_garcias @CiroGomezL Pobre tipo , Esquirol del Presidente, Marioneta de la 4 Deformacion, incongruencia total va terminar en el bote Samuel el patino del Eden.",2023-11-15 22:31:53+00:00
@Radio_Formula @samuel_garcias Este imbecil prepotente de donde saca que alguien va a votar por este idiota para presidente,2023-11-15 22:27:21+00:00
Dejo Nuevo Leon echo un desmadre y ahora quiere ser Presidente @samuel_garcias,2023-11-15 22:18:01+00:00
"Un hombre fue asesinado junto a su hijo de tan solo 8 anos de edad, en Nuevo Leon  https://t.co/7jkDUF2TeR",2023-11-15 14:17:48+00:00
" | ""Absolutamente falso que @Samuel_GarciaS vaya segundo en las encuestas""; asegura @MarkoCortes, presidente nacional del Partido @AccionNacional.
https://t.co/cYBDc7RljO",2023-11-15 22:17:47+00:00
@DonPerIgnnon @dsPejateMx @samuel_garcias @AlvarezMaynez @MovCiudadanoMX Samuel aprendiz de dictador. Jamas seras Presidente. Eres un gran  mentiroso,2023-11-15 22:14:11+00:00
@Amadoelquelolea @samuel_garcias Este ignorante nunca sera presidente https://t.co/Zfdgki8cuD,2023-11-15 22:09:37+00:00
La violencia IMPARABLE pero SAMLO quiere ser Presidente. !Hagame el pinche favor! @samuel_garcias,2023-11-15 22:08:59+00:00
"El narcoterrorismo a todo lo que da en carreteras de Nuevo Leon.
Hallan 8 bolsas de plastico con restos humanos en km. 64 de Anillo Periferico, en Juarez.
Crisis de seguridad se agrava, 2023 el ano mas violento en NL en 11 anos.
Blindaje de Samuel, el 'presidenciable', una farsa. https://t.co/eTJhPQDluP",2023-11-15 20:53:40+00:00
@GlodeJo07 Este @samuel_garcias miserable quiere ser presidente,2023-11-15 22:08:21+00:00
"@nadia_molina @samuel_garcias @CiroGomezL El bronco por lo menos llevaba 5 anos, Samuel con 2 ya quiere ser presidente que no mame",2023-11-15 21:55:05+00:00
"@samuel_garcias @CiroGomezL Solo hablas mal del ""prian"" es obvio que te vendiste al oficialismo. Algo habras hecho como para ser el gato del presidente. 

Tu carrera politica termina en el 2024.",2023-11-15 21:48:50+00:00
"!Son 7,000 ciudadanos de Nuevo Leon afectados PENDEJO! @samuel_garcias 

Desfavoreces familias de tu estado (de donde eres) ?asi quieres ser presidente? 

Tus acciones de bajeza te definen, das pena. https://t.co/JFxVEpknk8",2023-11-15 21:47:59+00:00
"Mexico si puede estar mejor, pero no con #LaViejaPolitica que tuvo su oportunidad y ya le fallo a los ciudadanos. Vamos por una nueva vision para el pais. Asi lo dijimos en entrevista con @CiroGomezL: https://t.co/lwJ4QDuATy",2023-11-15 15:50:30+00:00
@Not_Blake1986 @MassiveCaller @macciudadano @XochitlGalvez @Claudiashein @samuel_garcias Estas comprando una eleccion de diputados con una de presidente.... No pues tus metodos estan bien extranos... mejor ahi dejala,2023-11-15 21:43:48+00:00
"Espero que el cara de mingitorio @samuel_garcias , no salga a decir que como Elon Musk es su ""amigo"" por el, se hizo esto posible, con eso de que ""piensa"" que puede ser presidente, pues...",2023-11-15 21:39:32+00:00
"AMLO cumple su promesa. El internet para todos y la telefonia celular economica se haran una realidad con estos dos mega contratos en beneficio del pais.
  https://t.co/9rtXvbgcF4 https://t.co/QZGW6mYFfO",2023-11-15 19:53:11+00:00
"@Radio_Formula @samuel_garcias Igual que su sensei, el segundo presidente mas popular de todo el universo universal...",2023-11-15 21:38:11+00:00
@JJDiazMachuca @samuel_garcias @lopezobrador_ Lo malo es que entre Samuel Garcia y la botarga dos tipos que si en el Teleprompter no jalan . dos hombres y mujeres de cartulina seran uno de esos donde esta el presidente pobre Mexico,2023-11-15 20:56:52+00:00
@The_Master85 @samuel_garcias Solo el se lo imagina esta como el viejito presidente solo ellos se sienten queridos y q la gente los apoya,2023-11-15 20:56:32+00:00
"@monicagarzag @samuel_garcias Orale cabron, y asi quieres ser presidente chingando ala gente.",2023-11-15 20:50:48+00:00
"Y asi quieres ser Presidente mandibulin! No mms! 
@samuel_garcias",2023-11-15 20:50:06+00:00
El nuevo Nuevo Leon verdad @samuel_garcias? Oye @AlvarezMaynez esta es la forma moderna de gobierno de @MovCiudadanoMX? Se parece mucho a los caprichos monarquicos o sistemas dictatoriales.,2023-11-15 20:37:16+00:00
@NachoRgz @samuel_garcias O sea que segun tu logica toda pendeja el no puede ser presidente porque no usa guayabera en tu estado pichurriento?,2023-11-15 20:44:51+00:00
@carolita_7 @samuel_garcias Chance si queda de presidente a los dos anos se largue.,2023-11-15 20:44:17+00:00
"@Juan_OrtizMX @samuel_garcias Ya pusieron a un payaso como presidente y no funciono. Ahora quieren poner a un Youtuber realmente mas pendejo? En serio, no digan mmdas.",2023-11-15 20:38:11+00:00
"@ofic_fernando @mrbetomann @ZIMBOTANA @melyachh @PRI_Nacional @samuel_garcias Una pregunta cuanto tienen el PRI sin gobernar NL, no puedes ser que todavia culpen a una persona o in partido eso se llama justificacion, muy parecido a nivel nacional con el presidente",2023-11-15 20:34:28+00:00
"Y asi quiere ser presidente el imbecil de @samuel_garcias , pinche estupido.",2023-11-15 20:30:53+00:00
AVISO IMPORTANTE https://t.co/hn0cwJPTyD,2023-11-15 17:55:01+00:00
"@samuel_garcias Despierta, un pirrurris de San Pedro que no cumplio una sola de sus promesas  en Nuevo Leon, nunca va a ser presidente de Mexico.",2023-11-15 20:29:47+00:00
"@FiscaliaNL Imaginan que @samuel_garcias sea presidente de Mexico, empenaria el angel de la independencia",2023-11-15 20:28:13+00:00
@monicagarzag @samuel_garcias Y este payaso resentido quiere ser presidente. Ni un voto a MC,2023-11-15 20:14:12+00:00
"@samuel_garcias No puede haber futuro con un presidente que no tiene palabra y miente, eso ya lo aprendimos con AMLO y no se volvera a repetir",2023-11-15 20:08:55+00:00
@almayucateca1 @EVerastegui @XochitlGalvez @samuel_garcias que no saben q es el titere del presidente...! quieren PAN con lo mismo..!!,2023-11-15 19:51:57+00:00
@PNeoliberalMx @MaffiaDelPoder @samuel_garcias Ni ha sido buen Gobernador y a Presidente jamas podra llegar!.,2023-11-15 19:44:32+00:00
"@XochitlGalvez Y por ultimo @samuel_garcias (el menos peor) pero que cada cosa que hace y dice solo me demuestra que es un activo del presidente en funciones y que solo lo estan utilizando para dividir los votos de la oposicion, entonces no hay por quien votar.",2023-11-15 19:41:54+00:00
"@AlbertoMuozMuo3 @fernandeznorona @samuel_garcias le vas a contestar a @fernandeznorona ??? A xochitl le contestate a las 2 hrs cuando te dijo que eras el candidato del presidente, Norma te insulta a ti y tu mujer y van 24 hrs y no has dicho nada",2023-11-15 19:36:58+00:00
"@samuel_garcias 
Quijadas; eres el alumno mas avanzado del presidente",2023-11-15 19:36:45+00:00
"@FiscaliaNL @samuel_garcias ?y asi quieres ser el presidente, con estas intenciones y formas? Que mal por quienes lo apoyan.",2023-11-15 19:31:17+00:00
@FloresBenavid @samuel_garcias Y asi quiere ser presidente el junior este?,2023-11-15 19:28:25+00:00
"@samuel_garcias (a) el  Esquirolin d @MovCiudadanoMX para 2024 no puede con un estado y ya quiere ser presidente d Mex.
?Que pasa en Nuevo Leon? Dependencias del gobierno acusan a Samuel Garcia d no depositar la quincena d trabajadores via @sdpnoticias https://t.co/uHlArncUCS",2023-11-15 19:28:10+00:00
"@samuel_garcias Jajajaja no vas a ganar, no vas a ser Presidente!",2023-11-15 19:26:55+00:00
@FiscaliaNL Y asi queirr ser presidente el mamarracho @samuel_garcias? Bueno le aprendio a otro mamarracho llamado @lopezobrador_,2023-11-15 19:22:13+00:00
"@Amadoelquelolea @samuel_garcias Catastrofe la estrategia del prian, atacar y atacar, cuando pena los empino, hasta se pusieron, pero este sexenio no hubo moches, por eso se fueron encima del presidente, lo que Samuel Garcia hace, es no participar en los berrinches del prian.",2023-11-15 19:20:44+00:00
@ApoloRegio @samuel_garcias Te lo imaginas de Presidente?,2023-11-15 19:15:50+00:00
Asi quieres ser presidente @samuel_garcias ????? ,2023-11-15 19:00:08+00:00
AVISO IMPORTANTE https://t.co/hn0cwJPTyD,2023-11-15 17:55:01+00:00
"@laslolouss @samuel_garcias ?Cual es la declaracion a esto? Futuro ""presidente"", ""segundo candidato mejor posicionado segun las encuestas"".",2023-11-15 18:56:27+00:00
"@sdpnoticias @samuel_garcias Lo necesita para campanas, ni eso puede cumplir y quiere ser presidente.",2023-11-15 18:52:23+00:00
@Claudiashein @ClaraBrugadaM @ramirezlalo_ @AlmaAlcarazH @ClaudDelgadillo @margarita_gs @armentapuebla_ Oye @samuel_garcias aqui solo faltaste tu.  Para completar los candidatos de mi presidente @lopezobrador_ https://t.co/yo2gQRn6bO,2023-11-15 18:32:52+00:00
Asi las cosas con @samuel_garcias y mi presidente @lopezobrador_ https://t.co/KS7W3Dl1NU,2023-11-15 18:31:28+00:00
"@samuel_garcias Wey ya, neta no eres OPCION para ser presidente, dejate de chaquetas mentales, regresa a Nuevo Leon creeme ahi por lo menos el ridiculo es local para que te exponen a lo nacional,  no vas a levantar",2023-11-15 18:25:08+00:00
"El #CandidatosPatito de @samuel_garcias preocupado mas por querer ser presidente que de Nuevo Leon, que no regrese! Preocupa creciente inseguridad en el estado. https://t.co/hnFqCpW1tb",2023-11-15 18:23:00+00:00
"Okey si, @samuel_garcias se postula para presidente de #Mexico pero traiciono a los regios al abandonarlos en medio de crisis infinitas, todo pese a que critico fuertemente a #ElBronco y el esta haciendo exactamente lo mismo. https://t.co/PcaAYbdwso",2023-11-15 18:19:41+00:00
"@samuel_garcias @CiroGomezL Mejor contigo? Eres pero de egolatra que el pendejo presidente Samuel no Mames, ademas presumes que la gente de NL te acepta y es una mentira .",2023-11-15 18:19:10+00:00
@samuel_garcias @CiroGomezL Refrito de @lopezobrador_ . EXPLICA PRIMERO ESTO #Nommames  @samuel_garcias NO eres igual Eres MUCHO PEOR. Estas afectando directamente a 7mil FAMILIAS de Nuevo Leon y esto sin contar el Fondo que LE DEBES A LOS MUNICIPIOS. Y asi quieres ser presidente. Aprende a limpiarte 1ero. https://t.co/IzdDM6lFTs,2023-11-15 18:10:21+00:00
"""Samuel Garcia deja sin quincena a organos autonomos de NL"" y este imbecil quiere ser presidente de Mexico, que poca madre...@samuel_garcias",2023-11-15 18:08:39+00:00
"Que verguenza lo que hace @samuel_garcias con el dinero de organismos autonomos como el @INFONLMX; su falta de interes por las instituciones garantes de #DDHH es evidente, ?y asi quiere ser presidente?",2023-11-15 17:57:12+00:00
#Comunicado https://t.co/2CdsA3r8bl,2023-11-15 16:41:29+00:00
@samuel_garcias @CiroGomezL Una de dos: o tienes una  imaginacion desbordada (y absurda) creyendo que tienes posibilidad de ser presidente o te amenazaron para que seas esquirol ?cual es la verdad?,2023-11-15 17:56:16+00:00
"@samuel_garcias @CiroGomezL Y este p3nd3j0 es el que quiere ser presidente, prostituyendo publicitariamente a su esposa y a su hija para que levante su campana. 
Que tan p3nd3j0 es, que acepta, que en las campanas ""Politicas"" estara metido !Todo el aparato Gubernamental a favor de Morena!

!Pobre 1d10t4!",2023-11-15 17:42:30+00:00
"@samuel_garcias @CiroGomezL No queremos un presidente autoritario que abusa de su poder. No queremos que un nino caprichoso y berrinchudo por ambicion o por vendido, gaste dinero del erario publico en campana a su persona. Peor que ""la vieja politica"".

No respeta la constitucion 
Ejerce coercion 
No cumple https://t.co/4iurZ4Zo1P",2023-11-15 17:32:34+00:00
@Xochitl2024 @samuel_garcias  presidente !!!,2023-11-15 17:31:28+00:00
Me da gusto saber que usted @m_ebrard no llego a la Presidencia. Lo que menos necesita este paise es un presidente  de tan poco caracter y decision propia. Espero que @samuel_garcias pueda y sepa marcar la diferencia...,2023-11-15 17:30:51+00:00
